ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000000223,N0000185507,4,4
N0000000223,N0000185607,4,4
N0000000223,N0000186778,4,4
N0000000223,N0000187052,3,3
N0000000223,N0000187054,5,5
N0000000223,N0000187056,4,5
N0000000223,N0000187057,5,6
N0000000223,N0000187058,5,6
N0000000223,N0000187060,4,4
N0000000223,N0000187061,5,5
N0000000223,N0000187062,4,4
N0000000223,N0000187063,4,4
N0000000223,N0000187064,4,4
N0000000223,N0000188367,1,1
N0000000223,N0000188368,2,2
N0000000223,N0000188369,3,3
N0000000223,N0000188370,2,2
N0000000223,N0000188371,3,3
N0000000223,N0000188372,3,3
N0000000223,N0000188373,4,4
N0000000223,N0000188374,3,3
N0000000223,N0000188375,3,3
N0000000223,N0000188376,4,4
N0000000223,N0000188377,4,4
N0000000223,N0000188378,3,4
N0000000223,N0000188379,2,2
N0000000223,N0000188380,3,3
N0000000223,N0000188381,4,4
N0000000223,N0000190107,5,5
N0000000223,N0000190108,5,5
N0000000223,N0000190109,5,5
N0000000223,N0000190110,5,5
N0000000223,N0000190111,5,5
N0000000223,N0000190112,3,3
N0000000223,N0000190113,4,4
N0000000223,N0000190114,4,4
N0000000223,N0000190115,5,5
N0000000223,N0000190116,2,2
N0000000223,N0000190117,3,3
N0000000223,N0000190118,4,4
N0000000223,N0000190477,3,3
N0000000223,N0000190478,4,4
N0000000223,N0000190479,4,4
N0000000223,N0000190481,3,3
N0000000223,N0000190482,4,4
N0000000223,N0000190484,4,4
N0000000223,N0000190855,5,6
N0000000223,N0000190857,6,6
N0000000223,N0000190989,4,4
N0000000223,N0000190990,5,5
N0000000223,N0000190991,5,5
N0000000223,N0000190993,3,3
N0000000223,N0000190994,4,4
N0000000223,N0000190995,5,5
N0000000223,N0000190997,3,3
N0000000223,N0000190998,4,4
N0000000223,N0000190999,4,4
N0000000223,N0000191002,5,5
N0000000223,N0000191003,6,6
N0000000223,N0000191004,4,4
N0000000223,N0000191005,3,5
N0000000223,N0000191258,4,4
N0000000223,N0000191259,3,6
N0000000223,N0000191262,6,6
N0000000223,N0000191264,4,4
N0000000223,N0000191265,5,5
N0000000223,N0000191266,5,5
N0000000223,N0000191267,4,4
N0000000223,N0000191268,5,5
N0000000223,N0000191269,3,3
N0000000223,N0000191270,4,4
N0000000223,N0000191271,4,4
N0000000223,N0000191272,5,5
N0000000223,N0000191273,5,5
N0000000223,N0000191274,5,5
N0000000223,N0000191275,5,5
N0000000223,N0000191276,5,5
N0000000223,N0000191277,5,5
N0000000223,N0000191278,5,5
N0000000223,N0000191422,6,6
N0000000223,N0000191423,5,5
N0000000223,N0000191494,4,4
N0000000223,N0000191496,6,6
N0000000223,N0000191498,5,5
N0000000223,N0000191499,6,6
N0000000223,N0000191501,4,4
N0000000223,N0000191502,4,4
N0000000223,N0000191545,3,3
N0000000223,N0000191546,4,4
N0000000223,N0000191547,4,4
N0000000223,N0000191622,3,3
N0000000223,N0000191624,4,4
N0000000223,N0000191725,4,4
N0000000223,N0000191726,5,5
N0000000223,N0000191727,6,6
N0000000223,N0000191729,4,4
N0000000223,N0000191730,5,5
N0000000223,N0000191866,6,6
N0000000223,N0000191868,3,3
N0000000223,N0000191869,4,4
N0000000223,N0000191871,4,4
N0000000223,N0000192335,6,6
N0000000223,N0000192337,6,6
N0000000223,N0000192340,5,5
N0000000223,N0000192345,3,3
N0000000223,N0000192560,3,3
N0000000223,N0000192700,4,4
N0000000223,N0000192702,6,6
N0000000223,N0000192796,4,4
N0000000223,N0000192798,4,4
N0000000223,N0000193178,6,6
N0000000223,N0000193179,6,6
N0000000223,N0000193180,6,6
N0000000223,N0000193277,3,3
N0000000223,N0000193278,4,4
N0000000223,N0000193279,5,5
N0000000223,N0000193302,3,3
N0000000223,N0000193336,6,6
N0000000223,N0000193337,4,4
N0000000223,N0000193339,3,5
N0000000223,N0000193340,3,3
N0000000223,N0000193341,4,4
N0000000223,N0000193542,4,4
N0000000223,N0000193544,4,4
N0000000223,N0000193614,3,3
N0000000223,N0000193616,6,6
N0000000223,N0000193786,4,4
N0000000223,N0000193787,3,3
N0000000223,N0000193789,5,5
N0000000223,N0000193791,2,2
N0000000223,N0000193792,3,3
N0000000223,N0000193793,1,1
N0000000223,N0000193794,2,2
N0000000223,N0000193795,3,3
N0000000223,N0000193796,2,2
N0000000223,N0000193801,4,4
N0000000223,N0000193802,3,5
N0000000223,N0000193805,6,6
N0000000223,N0000193807,6,6
N0000000223,N0000193845,4,4
N0000000223,N0000193846,3,3
N0000000223,N0000193851,3,3
N0000000223,N0000193853,4,4
N0000000223,N0000193855,3,5
N0000000223,N0000193859,5,5
N0000000223,N0000193860,4,4
N0000000223,N0000193861,3,3
N0000000223,N0000193865,3,3
N0000000223,N0000193867,3,3
N0000000223,N0000193868,5,5
N0000000223,N0000193869,6,6
N0000000223,N0000193870,5,5
N0000000223,N0000193914,3,3
N0000000223,N0000193916,5,5
N0000000223,N0000193918,2,2
N0000000223,N0000193921,6,6
N0000000223,N0000193922,6,6
N0000000223,N0000193923,5,5
N0000000223,N0000193924,6,6
N0000000223,N0000193925,4,4
N0000000223,N0000193927,4,4
N0000000223,N0000193928,3,3
N0000000223,N0000193929,7,7
N0000000223,N0000193931,3,3
N0000000223,N0000193932,5,5
N0000000223,N0000193933,5,5
N0000000223,N0000193934,6,6
N0000000223,N0000193936,4,4
N0000000223,N0000193937,4,4
N0000000223,N0000193939,3,3
N0000000223,N0000193941,4,4
N0000000223,N0000193942,3,3
N0000000223,N0000193943,7,7
N0000000223,N0000193944,7,7
N0000000223,N0000193945,6,6
N0000000223,N0000193947,7,7
N0000000223,N0000193950,4,4
N0000000223,N0000193953,2,2
N0000000223,N0000193954,4,4
N0000000223,N0000193955,4,4
N0000000223,N0000193958,5,5
N0000000223,N0000193959,2,2
N0000000223,N0000193960,4,4
N0000000223,N0000193961,3,3
N0000000223,N0000193964,4,4
N0000000223,N0000193965,5,5
N0000000223,N0000193968,3,3
N0000000223,N0000193972,4,4
N0000000223,N0000193974,4,4
N0000000223,N0000193975,3,3
N0000000223,N0000193977,5,5
N0000000224,N0000000224,0,0
N0000000225,N0000000225,0,0
N0000000226,N0000000226,0,0
N0000000226,N0000009986,1,1
N0000000226,N0000175833,1,1
N0000000227,N0000000227,0,0
N0000000227,N0000175653,1,1
N0000000227,N0000175703,1,1
N0000000227,N0000175704,1,1
N0000000227,N0000175718,1,1
N0000000228,N0000000228,0,0
N0000000229,N0000000229,0,0
N0000000230,N0000000230,0,0
N0000000230,N0000175799,1,1
N0000000231,N0000000089,1,1
N0000000231,N0000000231,0,0
N0000000231,N0000000241,2,2
N0000000231,N0000000252,1,1
N0000000231,N0000009960,1,1
N0000000231,N0000175636,2,2
N0000000231,N0000184142,1,1
N0000000231,N0000184143,2,2
N0000000231,N0000185498,1,1
N0000000231,N0000185499,2,2
N0000000231,N0000190481,1,1
N0000000231,N0000190482,2,2
N0000000231,N0000190484,2,2
N0000000231,N0000193916,3,3
N0000000231,N0000193925,2,2
N0000000231,N0000193928,1,1
N0000000233,N0000000098,1,1
N0000000233,N0000000103,1,1
N0000000233,N0000000111,1,1
N0000000233,N0000000176,1,1
N0000000233,N0000000187,2,2
N0000000233,N0000000191,2,2
N0000000233,N0000000212,1,1
N0000000233,N0000000233,0,0
N0000000233,N0000009947,2,2
N0000000233,N0000009948,2,2
N0000000233,N0000020060,1,1
N0000000233,N0000020086,3,3
N0000000233,N0000020087,2,2
N0000000233,N0000020088,2,2
N0000000233,N0000175074,1,1
N0000000233,N0000175516,1,1
N0000000233,N0000175890,2,2
N0000000233,N0000185501,2,2
N0000000233,N0000191258,1,1
N0000000233,N0000193801,1,1
N0000000234,N0000000102,1,1
N0000000234,N0000000234,0,0
N0000000235,N0000000235,0,0
N0000000236,N0000000236,0,0
N0000000237,N0000000237,0,0
N0000000238,N0000000238,0,0
N0000000239,N0000000239,0,0
N0000000239,N0000185503,1,1
N0000000239,N0000191264,1,1
N0000000240,N0000000071,1,1
N0000000240,N0000000225,1,1
N0000000240,N0000000240,0,0
N0000000241,N0000000241,0,0
N0000000242,N0000000084,4,4
N0000000242,N0000000094,5,5
N0000000242,N0000000100,5,5
N0000000242,N0000000110,4,4
N0000000242,N0000000115,5,5
N0000000242,N0000000139,4,4
N0000000242,N0000000145,5,5
N0000000242,N0000000146,5,5
N0000000242,N0000000149,2,2
N0000000242,N0000000159,5,5
N0000000242,N0000000162,3,3
N0000000242,N0000000168,4,4
N0000000242,N0000000172,3,3
N0000000242,N0000000182,3,3
N0000000242,N0000000185,5,5
N0000000242,N0000000186,4,4
N0000000242,N0000000214,4,4
N0000000242,N0000000221,2,2
N0000000242,N0000000222,3,3
N0000000242,N0000000237,3,3
N0000000242,N0000000242,0,0
N0000000242,N0000000243,5,5
N0000000242,N0000000255,2,2
N0000000242,N0000000257,1,1
N0000000242,N0000010266,3,3
N0000000242,N0000010267,3,3
N0000000242,N0000011310,5,5
N0000000242,N0000011319,6,6
N0000000242,N0000175084,3,3
N0000000242,N0000175374,1,1
N0000000242,N0000175375,2,2
N0000000242,N0000175376,2,2
N0000000242,N0000175377,2,2
N0000000242,N0000175378,2,2
N0000000242,N0000175450,4,4
N0000000242,N0000175654,3,3
N0000000242,N0000185505,1,1
N0000000242,N0000185506,3,3
N0000000242,N0000185507,2,2
N0000000242,N0000185607,2,2
N0000000242,N0000187063,2,2
N0000000242,N0000187064,2,2
N0000000242,N0000190117,1,1
N0000000242,N0000190118,2,2
N0000000242,N0000191262,4,4
N0000000242,N0000191266,3,3
N0000000242,N0000191267,2,2
N0000000242,N0000191268,3,3
N0000000242,N0000191624,2,2
N0000000242,N0000192560,1,1
N0000000242,N0000193923,3,3
N0000000242,N0000193924,4,4
N0000000242,N0000193955,2,2
N0000000243,N0000000243,0,0
N0000000244,N0000000073,1,1
N0000000244,N0000000119,1,1
N0000000244,N0000000244,0,0
N0000000245,N0000000245,0,0
N0000000245,N0000009921,1,1
N0000000245,N0000009922,1,1
N0000000245,N0000185007,1,1
N0000000246,N0000000246,0,0
N0000000247,N0000000135,1,1
N0000000247,N0000000157,1,1
N0000000247,N0000000247,0,0
N0000000247,N0000191004,1,1
N0000000247,N0000191494,1,1
N0000000247,N0000191871,1,1
N0000000247,N0000192796,1,1
N0000000247,N0000192798,1,1
N0000000247,N0000193337,1,1
N0000000247,N0000193542,1,1
N0000000247,N0000193544,1,1
N0000000249,N0000000249,0,0
N0000000249,N0000020044,1,1
N0000000249,N0000193178,2,2
N0000000249,N0000193179,2,2
N0000000249,N0000193180,2,2
N0000000250,N0000000250,0,0
N0000000251,N0000000251,0,0
N0000000252,N0000000252,0,0
N0000000254,N0000000082,1,1
N0000000254,N0000000086,3,3
N0000000254,N0000000135,3,3
N0000000254,N0000000157,3,3
N0000000254,N0000000192,2,2
N0000000254,N0000000247,2,2
N0000000254,N0000000254,0,0
N0000000254,N0000009949,3,3
N0000000254,N0000009958,1,1
N0000000254,N0000010226,2,2
N0000000254,N0000010255,1,1
N0000000254,N0000010256,2,2
N0000000254,N0000010260,3,3
N0000000254,N0000020023,4,4
N0000000254,N0000020089,1,1
N0000000254,N0000175077,4,5
N0000000254,N0000175078,5,5
N0000000254,N0000175079,5,5
N0000000254,N0000175441,3,3
N0000000254,N0000175614,2,2
N0000000254,N0000175615,3,3
N0000000254,N0000175617,4,5
N0000000254,N0000175621,4,4
N0000000254,N0000175792,4,4
N0000000254,N0000175856,4,5
N0000000254,N0000175857,5,5
N0000000254,N0000175974,3,3
N0000000254,N0000175985,3,3
N0000000254,N0000178291,5,5
N0000000254,N0000181002,4,4
N0000000254,N0000182150,5,5
N0000000254,N0000182151,5,5
N0000000254,N0000182634,5,5
N0000000254,N0000182636,5,5
N0000000254,N0000182966,5,5
N0000000254,N0000184008,3,3
N0000000254,N0000184009,4,4
N0000000254,N0000184010,4,4
N0000000254,N0000184011,4,4
N0000000254,N0000184012,4,4
N0000000254,N0000184141,5,5
N0000000254,N0000191002,4,4
N0000000254,N0000191003,5,5
N0000000254,N0000191004,3,3
N0000000254,N0000191005,4,4
N0000000254,N0000191259,4,5
N0000000254,N0000191422,5,5
N0000000254,N0000191494,3,3
N0000000254,N0000191496,5,5
N0000000254,N0000191498,4,4
N0000000254,N0000191499,5,5
N0000000254,N0000191501,3,3
N0000000254,N0000191502,3,3
N0000000254,N0000191871,3,3
N0000000254,N0000192335,5,5
N0000000254,N0000192337,5,5
N0000000254,N0000192702,5,5
N0000000254,N0000192796,3,3
N0000000254,N0000192798,3,3
N0000000254,N0000193336,5,5
N0000000254,N0000193337,3,3
N0000000254,N0000193339,4,4
N0000000254,N0000193542,3,3
N0000000254,N0000193544,3,3
N0000000254,N0000193616,5,5
N0000000254,N0000193802,4,4
N0000000254,N0000193805,5,5
N0000000254,N0000193807,5,5
N0000000254,N0000193855,4,4
N0000000254,N0000193860,3,3
N0000000254,N0000193861,2,2
N0000000254,N0000193950,3,3
N0000000255,N0000000168,2,2
N0000000255,N0000000172,1,1
N0000000255,N0000000186,2,2
N0000000255,N0000000255,0,0
N0000000255,N0000191262,2,2
N0000000256,N0000000256,0,0
N0000000256,N0000175763,1,1
N0000000256,N0000175764,1,1
N0000000256,N0000185009,1,1
N0000000256,N0000193868,1,1
N0000000256,N0000193869,2,2
N0000000256,N0000193870,1,1
N0000000257,N0000000084,3,3
N0000000257,N0000000094,4,4
N0000000257,N0000000100,4,4
N0000000257,N0000000110,3,3
N0000000257,N0000000115,4,4
N0000000257,N0000000139,3,3
N0000000257,N0000000145,4,4
N0000000257,N0000000146,4,4
N0000000257,N0000000149,1,1
N0000000257,N0000000159,4,4
N0000000257,N0000000162,2,2
N0000000257,N0000000168,3,3
N0000000257,N0000000172,2,2
N0000000257,N0000000182,2,2
N0000000257,N0000000185,4,4
N0000000257,N0000000186,3,3
N0000000257,N0000000214,3,3
N0000000257,N0000000221,1,1
N0000000257,N0000000222,2,2
N0000000257,N0000000237,2,2
N0000000257,N0000000243,4,4
N0000000257,N0000000255,1,1
N0000000257,N0000000257,0,0
N0000000257,N0000010266,2,2
N0000000257,N0000010267,2,2
N0000000257,N0000011310,4,4
N0000000257,N0000011319,5,5
N0000000257,N0000175084,2,2
N0000000257,N0000175450,3,3
N0000000257,N0000175654,2,2
N0000000257,N0000191262,3,3
N0000000257,N0000193923,2,2
N0000000257,N0000193924,3,3
N0000000258,N0000000127,1,1
N0000000258,N0000000258,0,0
N0000000259,N0000000259,0,0
N0000008288,N0000008288,0,0
N0000009915,N0000009915,0,0
N0000009916,N0000009916,0,0
N0000009917,N0000009917,0,0
N0000009918,N0000009918,0,0
N0000009919,N0000009919,0,0
N0000009920,N0000009920,0,0
N0000009921,N0000009921,0,0
N0000009922,N0000009922,0,0
N0000009923,N0000009923,0,0
N0000009924,N0000009924,0,0
N0000009946,N0000009946,0,0
N0000009947,N0000009947,0,0
N0000009948,N0000009948,0,0
N0000009949,N0000009949,0,0
N0000009949,N0000175077,1,1
N0000009949,N0000175617,1,1
N0000009949,N0000175621,1,1
N0000009949,N0000175856,1,1
N0000009949,N0000191005,1,1
N0000009949,N0000191259,1,1
N0000009949,N0000193339,1,1
N0000009949,N0000193802,1,1
N0000009949,N0000193855,1,1
N0000009950,N0000009950,0,0
N0000009950,N0000175446,2,2
N0000009950,N0000175447,2,2
N0000009950,N0000175451,1,1
N0000009950,N0000187054,2,2
N0000009953,N0000009953,0,0
N0000009953,N0000175770,1,1
N0000009954,N0000009953,1,1
N0000009954,N0000009954,0,0
N0000009954,N0000175770,2,2
N0000009955,N0000009955,0,0
N0000009956,N0000000121,2,2
N0000009956,N0000009956,0,0
N0000009956,N0000009957,1,1
N0000009956,N0000175919,1,1
N0000009957,N0000009957,0,0
N0000009958,N0000009958,0,0
N0000009959,N0000009959,0,0
N0000009960,N0000009960,0,0
N0000009960,N0000175636,1,1
N0000009961,N0000009961,0,0
N0000009961,N0000009962,1,1
N0000009962,N0000009962,0,0
N0000009963,N0000009963,0,0
N0000009983,N0000009983,0,0
N0000009986,N0000009986,0,0
N0000010215,N0000010215,0,0
N0000010217,N0000010217,0,0
N0000010217,N0000010218,1,1
N0000010217,N0000010219,1,1
N0000010218,N0000010218,0,0
N0000010219,N0000010219,0,0
N0000010226,N0000009949,1,1
N0000010226,N0000010226,0,0
N0000010226,N0000020023,2,2
N0000010226,N0000175077,2,3
N0000010226,N0000175078,3,3
N0000010226,N0000175079,3,3
N0000010226,N0000175617,2,3
N0000010226,N0000175621,2,2
N0000010226,N0000175792,2,2
N0000010226,N0000175856,2,3
N0000010226,N0000175857,3,3
N0000010226,N0000175985,1,1
N0000010226,N0000178291,3,3
N0000010226,N0000182150,3,3
N0000010226,N0000182151,3,3
N0000010226,N0000182634,3,3
N0000010226,N0000182636,3,3
N0000010226,N0000182966,3,3
N0000010226,N0000184008,1,1
N0000010226,N0000184009,2,2
N0000010226,N0000184010,2,2
N0000010226,N0000184011,2,2
N0000010226,N0000184012,2,2
N0000010226,N0000184141,3,3
N0000010226,N0000191002,2,2
N0000010226,N0000191003,3,3
N0000010226,N0000191005,2,2
N0000010226,N0000191259,2,3
N0000010226,N0000191422,3,3
N0000010226,N0000191496,3,3
N0000010226,N0000191498,2,2
N0000010226,N0000191499,3,3
N0000010226,N0000191501,1,1
N0000010226,N0000191502,1,1
N0000010226,N0000192335,3,3
N0000010226,N0000192337,3,3
N0000010226,N0000192702,3,3
N0000010226,N0000193336,3,3
N0000010226,N0000193339,2,2
N0000010226,N0000193616,3,3
N0000010226,N0000193802,2,2
N0000010226,N0000193805,3,3
N0000010226,N0000193855,2,2
N0000010226,N0000193950,1,1
N0000010255,N0000010255,0,0
N0000010255,N0000010256,1,1
N0000010255,N0000010260,2,2
N0000010256,N0000010256,0,0
N0000010256,N0000010260,1,1
N0000010257,N0000010257,0,0
N0000010257,N0000010258,1,1
N0000010257,N0000010259,1,1
N0000010257,N0000175862,1,1
N0000010258,N0000010258,0,0
N0000010259,N0000010259,0,0
N0000010260,N0000010260,0,0
N0000010261,N0000010261,0,0
N0000010261,N0000010262,1,1
N0000010262,N0000010262,0,0
N0000010263,N0000010263,0,0
N0000010264,N0000010264,0,0
N0000010265,N0000010265,0,0
N0000010266,N0000010266,0,0
N0000010267,N0000010267,0,0
N0000010274,N0000010274,0,0
N0000010275,N0000010275,0,0
N0000010275,N0000020057,1,1
N0000010275,N0000020058,2,2
N0000010275,N0000020059,2,2
N0000010275,N0000190989,1,1
N0000010275,N0000190990,2,2
N0000010275,N0000190991,2,2
N0000010276,N0000010276,0,0
N0000010278,N0000010278,0,0
N0000010278,N0000010279,1,1
N0000010278,N0000010280,1,1
N0000010278,N0000177911,1,1
N0000010279,N0000010279,0,0
N0000010280,N0000010280,0,0
N0000010281,N0000010281,0,0
N0000010281,N0000175618,1,1
N0000010281,N0000175619,1,1
N0000010288,N0000000075,1,1
N0000010288,N0000010288,0,0
N0000010334,N0000010334,0,0
N0000011310,N0000011310,0,0
N0000019992,N0000019992,0,0
N0000019992,N0000019993,1,1
N0000019992,N0000019994,1,1
N0000019993,N0000019993,0,0
N0000019994,N0000019994,0,0
N0000019995,N0000019995,0,0
N0000020000,N0000020000,0,0
N0000020000,N0000020006,1,1
N0000020000,N0000020007,1,1
N0000020000,N0000020008,2,2
N0000020000,N0000020009,1,1
N0000020000,N0000020010,2,2
N0000020000,N0000020012,2,2
N0000020000,N0000020028,2,2
N0000020000,N0000020029,2,2
N0000020000,N0000020030,1,1
N0000020000,N0000020031,2,2
N0000020000,N0000020032,2,2
N0000020000,N0000020033,2,2
N0000020000,N0000020034,1,1
N0000020000,N0000020036,1,1
N0000020000,N0000020037,1,1
N0000020000,N0000193929,1,1
N0000020000,N0000193947,1,1
N0000020001,N0000020000,1,1
N0000020001,N0000020001,0,0
N0000020001,N0000020006,2,2
N0000020001,N0000020007,2,2
N0000020001,N0000020008,3,3
N0000020001,N0000020009,2,2
N0000020001,N0000020010,3,3
N0000020001,N0000020012,3,3
N0000020001,N0000020028,3,3
N0000020001,N0000020029,3,3
N0000020001,N0000020030,2,2
N0000020001,N0000020031,3,3
N0000020001,N0000020032,3,3
N0000020001,N0000020033,3,3
N0000020001,N0000020034,2,2
N0000020001,N0000020036,2,2
N0000020001,N0000020037,2,2
N0000020001,N0000190857,1,1
N0000020001,N0000193929,2,2
N0000020001,N0000193934,1,1
N0000020001,N0000193947,2,2
N0000020006,N0000020006,0,0
N0000020006,N0000020008,1,1
N0000020006,N0000020010,1,1
N0000020006,N0000020012,1,1
N0000020007,N0000020007,0,0
N0000020007,N0000020031,1,1
N0000020007,N0000020032,1,1
N0000020007,N0000020033,1,1
N0000020008,N0000020008,0,0
N0000020009,N0000020009,0,0
N0000020010,N0000020010,0,0
N0000020012,N0000020012,0,0
N0000020014,N0000020014,0,0
N0000020014,N0000020015,1,1
N0000020014,N0000020016,1,1
N0000020014,N0000020017,1,1
N0000020014,N0000181817,2,2
N0000020014,N0000181818,2,2
N0000020014,N0000181819,2,2
N0000020014,N0000181820,2,2
N0000020015,N0000020015,0,0
N0000020015,N0000181817,1,1
N0000020015,N0000181818,1,1
N0000020015,N0000181819,1,1
N0000020015,N0000181820,1,1
N0000020016,N0000020016,0,0
N0000020017,N0000020017,0,0
N0000020018,N0000020018,0,0
N0000020018,N0000020019,1,1
N0000020019,N0000020019,0,0
N0000020023,N0000020023,0,0
N0000020023,N0000175077,1,1
N0000020023,N0000175078,1,1
N0000020023,N0000175079,1,1
N0000020023,N0000175617,1,1
N0000020023,N0000175856,1,1
N0000020023,N0000175857,1,1
N0000020023,N0000182150,1,1
N0000020023,N0000182151,1,1
N0000020023,N0000182634,1,1
N0000020023,N0000182966,1,1
N0000020023,N0000191259,1,1
N0000020023,N0000191422,1,1
N0000020023,N0000192335,1,1
N0000020023,N0000192337,1,1
N0000020023,N0000193336,1,1
N0000020023,N0000193616,1,1
N0000020023,N0000193805,1,1
N0000020024,N0000020024,0,0
N0000020025,N0000020025,0,0
N0000020026,N0000020026,0,0
N0000020027,N0000020027,0,0
N0000020028,N0000020028,0,0
N0000020029,N0000020029,0,0
N0000020030,N0000020028,1,1
N0000020030,N0000020029,1,1
N0000020030,N0000020030,0,0
N0000020034,N0000020034,0,0
N0000020036,N0000020036,0,0
N0000020037,N0000020037,0,0
N0000020044,N0000020044,0,0
N0000020044,N0000193178,1,1
N0000020044,N0000193179,1,1
N0000020044,N0000193180,1,1
N0000020057,N0000020057,0,0
N0000020057,N0000020058,1,1
N0000020057,N0000020059,1,1
N0000020058,N0000020058,0,0
N0000020059,N0000020059,0,0
N0000020060,N0000020060,0,0
N0000020061,N0000020061,0,0
N0000020061,N0000020062,1,1
N0000020061,N0000020063,1,1
N0000020061,N0000020064,2,2
N0000020062,N0000020062,0,0
N0000020062,N0000020064,1,1
N0000020063,N0000020063,0,0
N0000020064,N0000020064,0,0
N0000020065,N0000020065,0,0
N0000020066,N0000020066,0,0
N0000020067,N0000020067,0,0
N0000020068,N0000020068,0,0
N0000020069,N0000020069,0,0
N0000020070,N0000020070,0,0
N0000020070,N0000020071,1,1
N0000020070,N0000020072,1,1
N0000020071,N0000020071,0,0
N0000020072,N0000020072,0,0
N0000020074,N0000020074,0,0
N0000020075,N0000020075,0,0
N0000020076,N0000020076,0,0
N0000020077,N0000020077,0,0
N0000020077,N0000020078,1,1
N0000020077,N0000020079,1,1
N0000020078,N0000020078,0,0
N0000020079,N0000020079,0,0
N0000020080,N0000020080,0,0
N0000020080,N0000020081,1,1
N0000020080,N0000020082,1,1
N0000020081,N0000020081,0,0
N0000020082,N0000020082,0,0
N0000020084,N0000020084,0,0
N0000020084,N0000020085,1,1
N0000020085,N0000020085,0,0
N0000020086,N0000020086,0,0
N0000020087,N0000020087,0,0
N0000020088,N0000020086,1,1
N0000020088,N0000020088,0,0
N0000020089,N0000020089,0,0
N0000020089,N0000175614,1,1
N0000020089,N0000175615,2,2
N0000020089,N0000181002,3,3
N0000020089,N0000193807,4,4
N0000020089,N0000193860,2,2
N0000020089,N0000193861,1,1
N0000175071,N0000175071,0,0
N0000175074,N0000000187,1,1
N0000175074,N0000000191,1,1
N0000175074,N0000175074,0,0
N0000175074,N0000185501,1,1
N0000175075,N0000175075,0,0
N0000175076,N0000020000,2,2
N0000175076,N0000020001,1,1
N0000175076,N0000020006,3,3
N0000175076,N0000020007,3,3
N0000175076,N0000020008,4,4
N0000175076,N0000020009,3,3
N0000175076,N0000020010,4,4
N0000175076,N0000020012,4,4
N0000175076,N0000020028,4,4
N0000175076,N0000020029,4,4
N0000175076,N0000020030,3,3
N0000175076,N0000020031,4,4
N0000175076,N0000020032,4,4
N0000175076,N0000020033,4,4
N0000175076,N0000020034,3,3
N0000175076,N0000020036,3,3
N0000175076,N0000020037,3,3
N0000175076,N0000175076,0,0
N0000175076,N0000175411,2,2
N0000175076,N0000175624,3,3
N0000175076,N0000190857,2,2
N0000175076,N0000193789,1,1
N0000175076,N0000193859,1,1
N0000175076,N0000193921,2,2
N0000175076,N0000193922,2,2
N0000175076,N0000193929,3,3
N0000175076,N0000193933,1,1
N0000175076,N0000193934,2,2
N0000175076,N0000193943,3,3
N0000175076,N0000193944,3,3
N0000175076,N0000193945,2,2
N0000175076,N0000193947,3,3
N0000175076,N0000193977,1,1
N0000175077,N0000175077,0,0
N0000175078,N0000175078,0,0
N0000175079,N0000175079,0,0
N0000175080,N0000175080,0,0
N0000175082,N0000020000,3,3
N0000175082,N0000020001,2,2
N0000175082,N0000020006,4,4
N0000175082,N0000020007,4,4
N0000175082,N0000020008,5,5
N0000175082,N0000020009,4,4
N0000175082,N0000020010,5,5
N0000175082,N0000020012,5,5
N0000175082,N0000020028,5,5
N0000175082,N0000020029,5,5
N0000175082,N0000020030,4,4
N0000175082,N0000020031,5,5
N0000175082,N0000020032,5,5
N0000175082,N0000020033,5,5
N0000175082,N0000020034,4,4
N0000175082,N0000020036,4,4
N0000175082,N0000020037,4,4
N0000175082,N0000175076,1,1
N0000175082,N0000175082,0,0
N0000175082,N0000175411,3,3
N0000175082,N0000175624,4,4
N0000175082,N0000190857,3,3
N0000175082,N0000193789,2,2
N0000175082,N0000193859,2,2
N0000175082,N0000193921,3,3
N0000175082,N0000193922,3,3
N0000175082,N0000193929,4,4
N0000175082,N0000193933,2,2
N0000175082,N0000193934,3,3
N0000175082,N0000193943,4,4
N0000175082,N0000193944,4,4
N0000175082,N0000193945,3,3
N0000175082,N0000193947,4,4
N0000175082,N0000193977,2,2
N0000175084,N0000175084,0,0
N0000175086,N0000175086,0,0
N0000175087,N0000175087,0,0
N0000175089,N0000175089,0,0
N0000175355,N0000000087,1,1
N0000175355,N0000000144,3,3
N0000175355,N0000020074,2,2
N0000175355,N0000020075,3,3
N0000175355,N0000020076,3,3
N0000175355,N0000175089,3,3
N0000175355,N0000175355,0,0
N0000175355,N0000175356,1,1
N0000175355,N0000175357,2,2
N0000175355,N0000175365,1,1
N0000175355,N0000175472,2,2
N0000175355,N0000175806,1,1
N0000175355,N0000175834,2,2
N0000175355,N0000175962,3,3
N0000175355,N0000175981,1,1
N0000175355,N0000178377,1,1
N0000175355,N0000181001,4,4
N0000175355,N0000184150,1,1
N0000175356,N0000175356,0,0
N0000175356,N0000175357,1,1
N0000175356,N0000175834,1,1
N0000175357,N0000175357,0,0
N0000175361,N0000175361,0,0
N0000175361,N0000175755,1,1
N0000175362,N0000175362,0,0
N0000175362,N0000175363,1,1
N0000175362,N0000175364,1,1
N0000175363,N0000175363,0,0
N0000175364,N0000175364,0,0
N0000175365,N0000175365,0,0
N0000175368,N0000000097,1,1
N0000175368,N0000000104,2,2
N0000175368,N0000000125,2,2
N0000175368,N0000000143,2,2
